ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
swedish-74_heart-1-1,swedish-74_heart-1,j.æ.ʈ.a,55,false,expert,Dunn2012,,,
bretonst-74_heart-1-1,bretonst-74_heart-1,k.aː.l.ɔ̃.n,1016,false,expert,Dunn2012,,,
catalan-74_heart-1-1,catalan-74_heart-1,k.ɔ.ɾ,55,false,expert,Dunn2012,,,
danish-74_heart-1-1,danish-74_heart-1,j.ɛɐ̯.d̥ʰ.ə,55,false,expert,Dunn2012,,,
dutchlist-74_heart-1-1,dutchlist-74_heart-1,h.ɑ.r.t,55,false,expert,Dunn2012,,,
english-74_heart-1-1,english-74_heart-1,h.ɑː.t,55,false,expert,Dunn2012,,,
french-74_heart-1-1,french-74_heart-1,k.œ.ʀ,55,false,expert,Dunn2012,,,
greekmod-74_heart-1-1,greekmod-74_heart-1,k.a.r.ð.ʝ.a,55,false,expert,Dunn2012,,,
marathi-74_heart-1-1,marathi-74_heart-1,ɦ.ɽ.d.a.j,55,false,expert,Dunn2012,,,
polish-74_heart-1-1,polish-74_heart-1,s.ɛ.r.ʦ.ɛ,55,false,expert,Dunn2012,,,
portuguesest-74_heart-1-1,portuguesest-74_heart-1,k.u.ɾ.ɐ.s.ɐ̃.w,55,false,expert,Dunn2012,,,
russian-74_heart-1-1,russian-74_heart-1,sʲ.e.r.d.t.s.e,55,false,expert,Dunn2012,,,
spanish-74_heart-1-1,spanish-74_heart-1,k.o.ɾ.a.θ.o.n,55,false,expert,Dunn2012,,,
bihari-74_heart-1-1,bihari-74_heart-1,h.r.i.d.əə,55,false,expert,Dunn2012,,,
urdu-74_heart-1-1,urdu-74_heart-1,d̪.ɪ.l,709,false,expert,Dunn2012,,,
oriya-74_heart-1-1,oriya-74_heart-1,h.r.u.d.ɔyɔ,55,false,expert,Dunn2012,,,
urdu-75_heavy-1-1,urdu-75_heavy-1,bʰ.ɑ.ɾ.i,2686,false,expert,Dunn2012,,,
armenianmod-75_heavy-1-1,armenianmod-75_heavy-1,ʦ.ɑ.n.ə.ɾ,599,false,expert,Dunn2012,,,
czech-75_heavy-1-1,czech-75_heavy-1,c.ɛ.ʃ.k.iː,1143,false,expert,Dunn2012,,,
german-75_heavy-1-1,german-75_heavy-1,ʃ.v.eːɐ̯,238,false,expert,Dunn2012,,,
italian-75_heavy-1-1,italian-75_heavy-1,p.e.s.a.n.t.e,782,false,expert,Dunn2012,,,
swedish-75_heavy-1-1,swedish-75_heavy-1,s.v.oː.r,238,false,expert,Dunn2012,,,
bretonst-75_heavy-1-1,bretonst-75_heavy-1,p.ɔ̃.n.ɛ.r,1017,false,expert,Dunn2012,,,
catalan-75_heavy-1-1,catalan-75_heavy-1,f.ə.ʃ.u.k,3441,false,expert,Dunn2012,,,
danish-75_heavy-1-1,danish-75_heavy-1,d̥ʰ.ɔ.ŋ,1143,false,expert,Dunn2012,,,
dutchlist-75_heavy-1-1,dutchlist-75_heavy-1,z.w.a.r,238,false,expert,Dunn2012,,,
english-75_heavy-1-1,english-75_heavy-1,h.ɛ.v.ɪ,1348,false,expert,Dunn2012,,,
french-75_heavy-1-1,french-75_heavy-1,l.u.ʀ,2688,false,expert,Dunn2012,,,
greekmod-75_heavy-1-1,greekmod-75_heavy-1,v.a.r.i.s,2686,false,expert,Dunn2012,,,
marathi-75_heavy-1-1,marathi-75_heavy-1,d.z.ə.ɖ,3442,false,expert,Dunn2012,,,
polish-75_heavy-1-1,polish-75_heavy-1,ʨ.ɛ̃.ʃ.k.i,1143,false,expert,Dunn2012,,,
portuguesest-75_heavy-1-1,portuguesest-75_heavy-1,p.ɨ.z.a.ð.u,782,false,expert,Dunn2012,,,
russian-75_heavy-1-1,russian-75_heavy-1,tʲ.a.ʒ.o.l.ɨ.j,1143,false,expert,Dunn2012,,,
bihari-75_heavy-1-1,bihari-75_heavy-1,bʱ.a.r.i,2686,false,expert,Dunn2012,,,
oriya-75_heavy-1-1,oriya-75_heavy-1,bʱ.a.r.i,2686,false,expert,Dunn2012,,,
spanish-75_heavy-1-1,spanish-75_heavy-1,p.e.s.a.ð.o,782,false,expert,Dunn2012,,,
italian-75_heavy-2-1,italian-75_heavy-2,g.r.ɛ.v.e,2686,false,expert,Dunn2012,,,
catalan-75_heavy-2-1,catalan-75_heavy-2,p.ə.z.a.n,782,false,expert,Dunn2012,,,
swedish-75_heavy-2-1,swedish-75_heavy-2,s.t.u.r,238,false,expert,Dunn2012,,,
czech-76_here-1-1,czech-76_here-1,z.d.ɛ,2695,false,expert,Dunn2012,,,
german-76_here-1-1,german-76_here-1,h.iːɐ̯,239,false,expert,Dunn2012,,,
swedish-76_here-1-1,swedish-76_here-1,h.ɛː.r,239,false,expert,Dunn2012,,,
bretonst-76_here-1-1,bretonst-76_here-1,a.m.ɑ,1018,false,expert,Dunn2012,,,
danish-76_here-1-1,danish-76_here-1,h.ɛɐ̯,239,false,expert,Dunn2012,,,
dutchlist-76_here-1-1,dutchlist-76_here-1,h.i.r,239,false,expert,Dunn2012,,,
english-76_here-1-1,english-76_here-1,h.ɪə,239,false,expert,Dunn2012,,,
greekmod-76_here-1-1,greekmod-76_here-1,e̞.ð.o̞,1495,false,expert,Dunn2012,,,
marathi-76_here-1-1,marathi-76_here-1,i.tʰ.e,1837,false,expert,Dunn2012,,,
polish-76_here-1-1,polish-76_here-1,t.u,2689,false,expert,Dunn2012,,,
russian-76_here-1-1,russian-76_here-1,z.dʲ.e.sʲ,2695,false,expert,Dunn2012,,,
oriya-76_here-1-1,oriya-76_here-1,e.ʈʰ.i,1837,false,expert,Dunn2012,,,
spanish-76_here-1-1,spanish-76_here-1,a.k.a,3578,false,expert,Dunn2012,,,
armenianmod-77_hit-1-1,armenianmod-77_hit-1,χ.ə.pʰ.ɛ.l,3440,false,expert,Dunn2012,,,
czech-77_hit-1-1,czech-77_hit-1,ʊ.d.ɛ.r̝.ɪ.t,1144,false,expert,Dunn2012,,,
german-77_hit-1-1,german-77_hit-1,ʃ.l.aː.g.ŋ̩,2707,false,expert,Dunn2012,,,
italian-77_hit-1-1,italian-77_hit-1,b.a.tː.e.r.e,2710,false,expert,Dunn2012,,,
swedish-77_hit-1-1,swedish-77_hit-1,s.l.oː,2707,false,expert,Dunn2012,,,
bretonst-77_hit-1-1,bretonst-77_hit-1,s.k.ɛĩ,1019,false,expert,Dunn2012,,,
catalan-77_hit-1-1,catalan-77_hit-1,k.u.p.ə.ʒ.a,892,false,expert,Dunn2012,,,
danish-77_hit-1-1,danish-77_hit-1,ʁ.ɑ.m.ə,3444,false,expert,Dunn2012,,,
dutchlist-77_hit-1-1,dutchlist-77_hit-1,r.a.k.ə.n,240,false,expert,Dunn2012,,,
english-77_hit-1-1,english-77_hit-1,h.ɪ.t,2518,false,expert,Dunn2012,,,
french-77_hit-1-1,french-77_hit-1,f.ʀ.a.p.e,3445,false,expert,Dunn2012,,,
greekmod-77_hit-1-1,greekmod-77_hit-1,x.t.i.p.o̞,1577,false,expert,Dunn2012,,,
russian-77_hit-1-1,russian-77_hit-1,b.i.tʲ,2705,false,expert,Dunn2012,,,
spanish-77_hit-1-1,spanish-77_hit-1,ɡ.o.l.p.ea.ɾ,892,false,expert,Dunn2012,,,
bihari-77_hit-1-1,bihari-77_hit-1,m.a.r.ə.b,712,false,expert,Dunn2012,,,
oriya-77_hit-1-1,oriya-77_hit-1,p.i.ʈ.i.b.a,2704,false,expert,Dunn2012,,,
oriya-77_hit-2-1,oriya-77_hit-2,b.ɔ.ɽ.e,3459,false,expert,Dunn2012,,,
urdu-77_hit-1-1,urdu-77_hit-1,ʈ.ə.k.ɾ.ɑ.n.ə,2703,false,expert,Dunn2012,,,
danish-77_hit-2-1,danish-77_hit-2,d̥ʰ.ʁ.a.f.ə,2708,false,expert,Dunn2012,,,
dutchlist-77_hit-2-1,dutchlist-77_hit-2,s.t.o.t.ə.n,2702,false,expert,Dunn2012,,,
german-77_hit-2-1,german-77_hit-2,t.r.ɛ.f.n̩,2708,false,expert,Dunn2012,,,
marathi-77_hit-1-1,marathi-77_hit-1,m.a.ɾ.ɳ.e,712,false,expert,Dunn2012,,,
italian-77_hit-2-1,italian-77_hit-2,k.o.l.p.i.r.e,892,false,expert,Dunn2012,,,
polish-77_hit-1-1,polish-77_hit-1,u.d.ɛ̃.ʒ.a.ʨ,1144,false,expert,Dunn2012,,,
catalan-77_hit-2-1,catalan-77_hit-2,b.a.t.ɾ.ə,2710,false,expert,Dunn2012,,,
armenianmod-77_hit-2-1,armenianmod-77_hit-2,h.ɑ.ɾ.v.ɑ.ʦ.ɛ.l,3633,false,expert,Dunn2012,,,
portuguesest-77_hit-1-1,portuguesest-77_hit-1,b.ɐ.t.e.ɾ,3651,false,expert,Dunn2012,,,
czech-78_hold-1-1,czech-78_hold-1,d.r̩.ʒ.ɛ.t,784,false,expert,Dunn2012,,,
german-78_hold-1-1,german-78_hold-1,h.a.l.t.n̩,241,false,expert,Dunn2012,,,
italian-78_hold-1-1,italian-78_hold-1,t.e.n.e.r.e,893,false,expert,Dunn2012,,,
swedish-78_hold-1-1,swedish-78_hold-1,h.ɔ.l.a,241,false,expert,Dunn2012,,,
bretonst-78_hold-1-1,bretonst-78_hold-1,d.ɛ.r.x.ɛ.l,1020,false,expert,Dunn2012,,,
catalan-78_hold-1-1,catalan-78_hold-1,t.ə.n.i,893,false,expert,Dunn2012,,,
danish-78_hold-1-1,danish-78_hold-1,h.ʌ.l.ə,241,false,expert,Dunn2012,,,
dutchlist-78_hold-1-1,dutchlist-78_hold-1,h.ɑu.d.ə.n,241,false,expert,Dunn2012,,,
english-78_hold-1-1,english-78_hold-1,h.əʊ.l.d,241,false,expert,Dunn2012,,,
french-78_hold-1-1,french-78_hold-1,t.ə.n.i.ʀ,893,false,expert,Dunn2012,,,
greekmod-78_hold-1-1,greekmod-78_hold-1,k.r.a.t.o̞,1497,false,expert,Dunn2012,,,
polish-78_hold-1-1,polish-78_hold-1,ʧ.ɨ.m.a.ʨ,1229,false,expert,Dunn2012,,,
russian-78_hold-1-1,russian-78_hold-1,dʲ.e.r.z.a.tʲ,784,false,expert,Dunn2012,,,
spanish-78_hold-1-1,spanish-78_hold-1,t.e.n.e.ɾ,893,false,expert,Dunn2012,,,
bihari-78_hold-1-1,bihari-78_hold-1,dʱ.ə.r.ə.b,784,false,expert,Dunn2012,,,
oriya-78_hold-1-1,oriya-78_hold-1,dʱ.ɔ.r,784,false,expert,Dunn2012,,,
urdu-78_hold-1-1,urdu-78_hold-1,p.ə.k.ə.ɽ.n.ə,1605,false,expert,Dunn2012,,,
marathi-78_hold-1-1,marathi-78_hold-1,p.ə.k.ə.d.ɳ.e,1605,false,expert,Dunn2012,,,
armenianmod-78_hold-1-1,armenianmod-78_hold-1,p.ɑ.h.ɛ.l,3635,false,expert,Dunn2012,,,
armenianmod-78_hold-2-1,armenianmod-78_hold-2,b.ə.r.n.ɛ.l,601,false,expert,Dunn2012,,,
portuguesest-78_hold-1-1,portuguesest-78_hold-1,s.ɨ.ɡ.u.ɾ.a.ɾ,2717,false,expert,Dunn2012,,,
urdu-79_horn-1-1,urdu-79_horn-1,s.i.ŋ.ɡ,2457,false,expert,Dunn2012,,,
bihari-79_horn-1-1,bihari-79_horn-1,s.i.ŋ.gʱ,2457,false,expert,Dunn2012,,,
oriya-79_horn-1-1,oriya-79_horn-1,s.i.ŋ.h.ɔ,2457,false,expert,Dunn2012,,,
danish-79_horn-1-1,danish-79_horn-1,h.oɐ̯.n,2457,false,expert,Dunn2012,,,
czech-79_horn-1-1,czech-79_horn-1,r.o.x,2458,false,expert,Dunn2012,,,
french-79_horn-1-1,french-79_horn-1,k.ɔ.ʀ.n,2457,false,expert,Dunn2012,,,
polish-79_horn-1-1,polish-79_horn-1,r.u.k,2458,false,expert,Dunn2012,,,
russian-79_horn-1-1,russian-79_horn-1,r.o.g,2458,false,expert,Dunn2012,,,
marathi-79_horn-1-1,marathi-79_horn-1,ʃ.i.ŋ.g.a,2457,false,expert,Dunn2012,,,
spanish-79_horn-1-1,spanish-79_horn-1,k.w.e.ɾ.n.o,2457,false,expert,Dunn2012,,,
dutchlist-79_horn-1-1,dutchlist-79_horn-1,h.o.r.n,2457,false,expert,Dunn2012,,,
german-79_horn-1-1,german-79_horn-1,h.ɔ.r.n,2457,false,expert,Dunn2012,,,
armenianmod-79_horn-1-1,armenianmod-79_horn-1,j.ɛ.ʁ.ʤ.ɪ̯u.ɾ,3355,false,expert,Dunn2012,,,
italian-79_horn-1-1,italian-79_horn-1,k.ɔ.r.n.o,2457,false,expert,Dunn2012,,,
greekmod-79_horn-1-1,greekmod-79_horn-1,c.e̞.r.a.t.o̞,2457,false,expert,Dunn2012,,,
swedish-79_horn-1-1,swedish-79_horn-1,h.uː.ɳ,2457,false,expert,Dunn2012,,,
armenianmod-79_horn-2-1,armenianmod-79_horn-2,p.o.z,3640,false,expert,Dunn2012,,,
urdu-80_how-1-1,urdu-80_how-1,k.ɛ.s.e,242,false,expert,Dunn2012,,,
armenianmod-80_how-1-1,armenianmod-80_how-1,i.n.ʧʰ.p.ɛ.s,602,false,expert,Dunn2012,,,
czech-80_how-1-1,czech-80_how-1,j.a.k,1230,false,expert,Dunn2012,,,
german-80_how-1-1,german-80_how-1,v.iː,242,false,expert,Dunn2012,,,
italian-80_how-1-1,italian-80_how-1,k.o.m.e,242,false,expert,Dunn2012,,,
swedish-80_how-1-1,swedish-80_how-1,h.ʉː.r.ɵ,242,false,expert,Dunn2012,,,
bretonst-80_how-1-1,bretonst-80_how-1,p.ẽ.n.ɔː.s,242,false,expert,Dunn2012,,,
catalan-80_how-1-1,catalan-80_how-1,k.ɔ.m,242,false,expert,Dunn2012,,,
danish-80_how-1-1,danish-80_how-1,v.ɒ.l.eː.ð.ə.s,242,false,expert,Dunn2012,,,
dutchlist-80_how-1-1,dutchlist-80_how-1,h.u,242,false,expert,Dunn2012,,,
english-80_how-1-1,english-80_how-1,h.aʊ,242,false,expert,Dunn2012,,,
french-80_how-1-1,french-80_how-1,k.ɔ.m.ɑ̃,242,false,expert,Dunn2012,,,
greekmod-80_how-1-1,greekmod-80_how-1,p.o̞.s,242,false,expert,Dunn2012,,,
marathi-80_how-1-1,marathi-80_how-1,k.ə.s.ə,242,false,expert,Dunn2012,,,
polish-80_how-1-1,polish-80_how-1,j.a.k,1230,false,expert,Dunn2012,,,
portuguesest-80_how-1-1,portuguesest-80_how-1,k.o.m.u,242,false,expert,Dunn2012,,,
russian-80_how-1-1,russian-80_how-1,k.a.k,242,false,expert,Dunn2012,,,
spanish-80_how-1-1,spanish-80_how-1,k.o.m.o,242,false,expert,Dunn2012,,,
bihari-80_how-1-1,bihari-80_how-1,k.e.n.a,242,false,expert,Dunn2012,,,
oriya-80_how-1-1,oriya-80_how-1,k.e.m.i.t.i,242,false,expert,Dunn2012,,,
armenianmod-81_hunt-1-1,armenianmod-81_hunt-1,v.o.ɾ.s.ɑ.l,603,false,expert,Dunn2012,,,
czech-81_hunt-1-1,czech-81_hunt-1,l.o.v.ɪ.t,1145,false,expert,Dunn2012,,,
german-81_hunt-1-1,german-81_hunt-1,j.aː.g.n̩,243,false,expert,Dunn2012,,,
italian-81_hunt-1-1,italian-81_hunt-1,k.a.t.ʧ.a.r.e,894,false,expert,Dunn2012,,,
swedish-81_hunt-1-1,swedish-81_hunt-1,j.ɑː.ɡ.a,243,false,expert,Dunn2012,,,
portuguesest-81_hunt-1-1,portuguesest-81_hunt-1,k.ɐ.s.a.ɾ,894,false,expert,Dunn2012,,,
bretonst-81_hunt-1-1,bretonst-81_hunt-1,ʃ.a.s.ea.l,894,false,expert,Dunn2012,,,
catalan-81_hunt-1-1,catalan-81_hunt-1,k.ə.s.a,894,false,expert,Dunn2012,,,
danish-81_hunt-1-1,danish-81_hunt-1,j.ɛː.j.ə,243,false,expert,Dunn2012,,,
dutchlist-81_hunt-1-1,dutchlist-81_hunt-1,j.a.ɣ.ə.n,243,false,expert,Dunn2012,,,
english-81_hunt-1-1,english-81_hunt-1,h.ʊ.n.t,1349,false,expert,Dunn2012,,,
french-81_hunt-1-1,french-81_hunt-1,ʃ.a.s.e,894,false,expert,Dunn2012,,,
greekmod-81_hunt-1-1,greekmod-81_hunt-1,c.i.n.i.ɣ.o̞,1498,false,expert,Dunn2012,,,
marathi-81_hunt-1-1,marathi-81_hunt-1,ʃ.i.k.a.ɾ.-.k.a.ɾ.ɳ.e,60,false,expert,Dunn2012,,,
polish-81_hunt-1-1,polish-81_hunt-1,p.ɔ.l.ɔ.v.a.ʨ,1145,false,expert,Dunn2012,,,
russian-81_hunt-1-1,russian-81_hunt-1,o.x.o.t.i.tʲ.sʲ.a,2062,false,expert,Dunn2012,,,
spanish-81_hunt-1-1,spanish-81_hunt-1,k.a.θ.a.ɾ,894,false,expert,Dunn2012,,,
bihari-81_hunt-1-1,bihari-81_hunt-1,s.i.k.a.r.-.kʰ.e.l.ə.b,60,false,expert,Dunn2012,,,
bihari-81_hunt-2-1,bihari-81_hunt-2,kʰ.i.h.a.r.ə,3455,false,expert,Dunn2012,,,
oriya-81_hunt-1-1,oriya-81_hunt-1,s.i.k.a.r.ɔ.-.k.ɔ.r.i.b.a,60,false,expert,Dunn2012,,,
oriya-81_hunt-2-1,oriya-81_hunt-2,g.o.ɖ.ei.b.a,3463,false,expert,Dunn2012,,,
urdu-81_hunt-1-1,urdu-81_hunt-1,ʃ.ɪ.k.ɑ.ɾ.-.k.ə.ɾ.n.ə,60,false,expert,Dunn2012,,,
urdu-82_husband-1-1,urdu-82_husband-1,ʃ.ɔ.h.ə.ɾ,3424,false,expert,Dunn2012,,,
armenianmod-82_husband-1-1,armenianmod-82_husband-1,ɑ.m.u.s.i.n,604,false,expert,Dunn2012,,,
czech-82_husband-1-1,czech-82_husband-1,m.a.n.ʒ.ɛ.l,244,false,expert,Dunn2012,,,
italian-82_husband-1-1,italian-82_husband-1,m.a.r.i.t.o,713,false,expert,Dunn2012,,,
danish-82_husband-1-1,danish-82_husband-1,m.a.n,244,false,expert,Dunn2012,,,
dutchlist-82_husband-1-1,dutchlist-82_husband-1,ɛ.χ.t.χ.ə.n.o.t,2732,false,expert,Dunn2012,,,
french-82_husband-1-1,french-82_husband-1,m.a.ʀ.i,713,false,expert,Dunn2012,,,
greekmod-82_husband-1-1,greekmod-82_husband-1,a.n.d.r.a.s,1499,false,expert,Dunn2012,,,
marathi-82_husband-1-1,marathi-82_husband-1,n.ə.w.ɾ.a,3448,false,expert,Dunn2012,,,
polish-82_husband-1-1,polish-82_husband-1,m.ɔ̃.ʒ,244,false,expert,Dunn2012,,,
portuguesest-82_husband-1-1,portuguesest-82_husband-1,m.ɐ.ɾ.i.ð.u,713,false,expert,Dunn2012,,,
russian-82_husband-1-1,russian-82_husband-1,m.u.ʒ,244,false,expert,Dunn2012,,,
spanish-82_husband-1-1,spanish-82_husband-1,m.a.ɾ.i.ð.o,713,false,expert,Dunn2012,,,
bretonst-82_husband-1-1,bretonst-82_husband-1,g.w.aː.s,1093,false,expert,Dunn2012,,,
catalan-82_husband-1-1,catalan-82_husband-1,m.ə.ɾ.i.t,713,false,expert,Dunn2012,,,
oriya-82_husband-1-1,oriya-82_husband-1,s.w.a.m.i,785,false,expert,Dunn2012,,,
oriya-82_husband-2-1,oriya-82_husband-2,b.ɔ.r.ɔ,2737,false,expert,Dunn2012,,,
oriya-82_husband-3-1,oriya-82_husband-3,p.ɔ.t.i,2724,false,expert,Dunn2012,,,
german-82_husband-1-1,german-82_husband-1,g.a.t.ə,3554,false,expert,Dunn2012,,,
spanish-82_husband-2-1,spanish-82_husband-2,e.s.p.o.s.o,2727,false,expert,Dunn2012,,,
italian-82_husband-2-1,italian-82_husband-2,s.p.o.z.o,2727,false,expert,Dunn2012,,,
polish-82_husband-2-1,polish-82_husband-2,m.a.w.ʒ.ɔ.n.ɛ.k,3563,false,expert,Dunn2012,,,
portuguesest-82_husband-2-1,portuguesest-82_husband-2,ɨ.ʃ.p.o.z.u,2727,false,expert,Dunn2012,,,
catalan-82_husband-2-1,catalan-82_husband-2,ɔ.m.ə,2729,false,expert,Dunn2012,,,
catalan-82_husband-3-1,catalan-82_husband-3,ə.s.p.ɔ.s,2727,false,expert,Dunn2012,,,
swedish-82_husband-1-1,swedish-82_husband-1,m.a.n,244,false,expert,Dunn2012,,,
urdu-1_i-1-1,urdu-1_i-1,m.ɛ̃,62,false,expert,Dunn2012,,,
armenianmod-1_i-1-1,armenianmod-1_i-1,j.ɛ.s,62,false,expert,Dunn2012,,,
czech-1_i-1-1,czech-1_i-1,j.aː,62,false,expert,Dunn2012,,,
german-1_i-1-1,german-1_i-1,ɪ.ç,62,false,expert,Dunn2012,,,
italian-1_i-1-1,italian-1_i-1,io,62,false,expert,Dunn2012,,,
swedish-1_i-1-1,swedish-1_i-1,j.ɑː.ɡ,62,false,expert,Dunn2012,,,
bretonst-1_i-1-1,bretonst-1_i-1,m.eː,62,false,expert,Dunn2012,,,
catalan-1_i-1-1,catalan-1_i-1,ʒ.ɔ,62,false,expert,Dunn2012,,,
danish-1_i-1-1,danish-1_i-1,j.ɑ.j,62,false,expert,Dunn2012,,,
dutchlist-1_i-1-1,dutchlist-1_i-1,ɪ.k,62,false,expert,Dunn2012,,,
english-1_i-1-1,english-1_i-1,aɪ,62,false,expert,Dunn2012,,,
french-1_i-1-1,french-1_i-1,ʒ.ə,62,false,expert,Dunn2012,,,
greekmod-1_i-1-1,greekmod-1_i-1,e̞.ɣ.o̞,62,false,expert,Dunn2012,,,
marathi-1_i-1-1,marathi-1_i-1,m.iː,62,false,expert,Dunn2012,,,
polish-1_i-1-1,polish-1_i-1,j.a,62,false,expert,Dunn2012,,,
portuguesest-1_i-1-1,portuguesest-1_i-1,eu,62,false,expert,Dunn2012,,,
russian-1_i-1-1,russian-1_i-1,j.a,62,false,expert,Dunn2012,,,
spanish-1_i-1-1,spanish-1_i-1,ʝ.o,62,false,expert,Dunn2012,,,
bihari-1_i-1-1,bihari-1_i-1,h.ə.m,62,false,expert,Dunn2012,,,
bihari-1_i-2-1,bihari-1_i-2,m.ẽ,62,false,expert,Dunn2012,,,
oriya-1_i-1-1,oriya-1_i-1,m.ũ,62,false,expert,Dunn2012,,,
armenianmod-83_ice-1-1,armenianmod-83_ice-1,s.ɑ.r.uɪ̯.ʦʰ,605,false,expert,Dunn2012,,,
czech-83_ice-1-1,czech-83_ice-1,l.ɛ.t,1146,false,expert,Dunn2012,,,
german-83_ice-1-1,german-83_ice-1,ai.s,245,false,expert,Dunn2012,,,
italian-83_ice-1-1,italian-83_ice-1,g.j.a.t.ʧ.o,895,false,expert,Dunn2012,,,
swedish-83_ice-1-1,swedish-83_ice-1,iː.s,245,false,expert,Dunn2012,,,
bretonst-83_ice-1-1,bretonst-83_ice-1,s.k.ɔ.r.n,1021,false,expert,Dunn2012,,,
catalan-83_ice-1-1,catalan-83_ice-1,ʒ.ɛ.l,895,false,expert,Dunn2012,,,
danish-83_ice-1-1,danish-83_ice-1,i.s,245,false,expert,Dunn2012,,,
dutchlist-83_ice-1-1,dutchlist-83_ice-1,ɛi.s,245,false,expert,Dunn2012,,,
english-83_ice-1-1,english-83_ice-1,aɪ.s,245,false,expert,Dunn2012,,,
french-83_ice-1-1,french-83_ice-1,g.l.a.s,895,false,expert,Dunn2012,,,
greekmod-83_ice-1-1,greekmod-83_ice-1,p.a.ɣ.o̞.s,1500,false,expert,Dunn2012,,,
marathi-83_ice-1-1,marathi-83_ice-1,b.ə.ɾ.pʰ.ə,786,false,expert,Dunn2012,,,
polish-83_ice-1-1,polish-83_ice-1,l.u.t,1146,false,expert,Dunn2012,,,
portuguesest-83_ice-1-1,portuguesest-83_ice-1,ʒ.e.l.u,895,false,expert,Dunn2012,,,
russian-83_ice-1-1,russian-83_ice-1,lʲ.o.d,1146,false,expert,Dunn2012,,,
spanish-83_ice-1-1,spanish-83_ice-1,j.e.l.o,895,false,expert,Dunn2012,,,
oriya-83_ice-1-1,oriya-83_ice-1,b.ɔ.r.ɔ.pʰ.ɔ,786,false,expert,Dunn2012,,,
urdu-83_ice-1-1,urdu-83_ice-1,b.ə.ɾ.f,786,false,expert,Dunn2012,,,
czech-84_if-1-1,czech-84_if-1,j.ɛ.s.t.l.ɪ,1285,false,expert,Dunn2012,,,
german-84_if-1-1,german-84_if-1,v.ɛ.n,2750,false,expert,Dunn2012,,,
italian-84_if-1-1,italian-84_if-1,s.e,896,false,expert,Dunn2012,,,
swedish-84_if-1-1,swedish-84_if-1,ɔ.m,2751,false,expert,Dunn2012,,,
dutchlist-84_if-1-1,dutchlist-84_if-1,ɪ.n.d.i.n,246,false,expert,Dunn2012,,,
english-84_if-1-1,english-84_if-1,ɪ.f,2746,false,expert,Dunn2012,,,
french-84_if-1-1,french-84_if-1,s.i,896,false,expert,Dunn2012,,,
greekmod-84_if-1-1,greekmod-84_if-1,a.n,1501,false,expert,Dunn2012,,,
marathi-84_if-1-1,marathi-84_if-1,d.z.ə.ɾ,2744,false,expert,Dunn2012,,,
polish-84_if-1-1,polish-84_if-1,j.ɛ.ʒ.ɛ.ʎ.ɨ,1285,false,expert,Dunn2012,,,
portuguesest-84_if-1-1,portuguesest-84_if-1,s.ɨ,896,false,expert,Dunn2012,,,
russian-84_if-1-1,russian-84_if-1,j.e.s.l.i,1285,false,expert,Dunn2012,,,
spanish-84_if-1-1,spanish-84_if-1,s.i,896,false,expert,Dunn2012,,,
catalan-84_if-1-1,catalan-84_if-1,s.i,896,false,expert,Dunn2012,,,
danish-84_if-1-1,danish-84_if-1,v.e.s,1316,false,expert,Dunn2012,,,
bretonst-84_if-1-1,bretonst-84_if-1,m.a,1022,false,expert,Dunn2012,,,
oriya-84_if-1-1,oriya-84_if-1,j.ɔ.d.i,2744,false,expert,Dunn2012,,,
urdu-84_if-1-1,urdu-84_if-1,ʔ.ə.ɡ.ə.ɾ,715,false,expert,Dunn2012,,,
greekmod-84_if-2-1,greekmod-84_if-2,i,3570,false,expert,Dunn2012,,,
swedish-84_if-2-1,swedish-84_if-2,i.f.a.l,2752,false,expert,Dunn2012,,,
swedish-84_if-3-1,swedish-84_if-3,s.oː,3576,false,expert,Dunn2012,,,
armenianmod-85_in-1-1,armenianmod-85_in-1,m.ɛ.ʧʰ,2755,false,expert,Dunn2012,,,
czech-85_in-1-1,czech-85_in-1,v,2754,false,expert,Dunn2012,,,
german-85_in-1-1,german-85_in-1,ɪ.n,2754,false,expert,Dunn2012,,,
italian-85_in-1-1,italian-85_in-1,i.n,2754,false,expert,Dunn2012,,,
swedish-85_in-1-1,swedish-85_in-1,iː,2754,false,expert,Dunn2012,,,
bretonst-85_in-1-1,bretonst-85_in-1,e,2754,false,expert,Dunn2012,,,
danish-85_in-1-1,danish-85_in-1,i,2754,false,expert,Dunn2012,,,
dutchlist-85_in-1-1,dutchlist-85_in-1,ɪ.n,2754,false,expert,Dunn2012,,,
english-85_in-1-1,english-85_in-1,ɪ.n,2754,false,expert,Dunn2012,,,
greekmod-85_in-1-1,greekmod-85_in-1,s.e̞,2757,false,expert,Dunn2012,,,
marathi-85_in-1-1,marathi-85_in-1,a.t,2759,false,expert,Dunn2012,,,
polish-85_in-1-1,polish-85_in-1,v,2754,false,expert,Dunn2012,,,
portuguesest-85_in-1-1,portuguesest-85_in-1,ɐ̃.j,2754,false,expert,Dunn2012,,,
russian-85_in-1-1,russian-85_in-1,v,2754,false,expert,Dunn2012,,,
spanish-85_in-1-1,spanish-85_in-1,e.n,2754,false,expert,Dunn2012,,,
bihari-85_in-1-1,bihari-85_in-1,bʱ.i.t.ə.r,2758,false,expert,Dunn2012,,,
